date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:59:06	1122836/1122836	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Nov%202021%2018:05:11%20GMT	https://hapifhir.io/hapi-fhir/resources/font-awesome/js/all.min.js	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/resources/font-awesome/js/all.min.js	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:06	14981/14981	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Nov%202021%2014:49:19%20GMT	https://hapifhir.io/hapi-fhir/resources/cdr-web-resources/css/help-common.css	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/resources/cdr-web-resources/css/help-common.css	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:06	143/143	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Nov%202021%2014:54:47%20GMT	https://hapifhir.io/hapi-fhir/css/pages.css	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/css/pages.css	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:06	2524/2524	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Nov%202021%2014:54:47%20GMT	https://hapifhir.io/hapi-fhir/css/docs.css	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/css/docs.css	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:07	13230/13230	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2014:54:47%20GMT	https://hapifhir.io/hapi-fhir/images/logos/small-logo.png	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/images/logos/small-logo.png	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:07	47334/47334	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:22%20GMT	https://hapifhir.io/hapi-fhir/docs/appendix/faq.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/appendix/faq.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:08	107577/107577	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:22%20GMT	https://hapifhir.io/hapi-fhir/docs/introduction/table_of_contents.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/introduction/table_of_contents.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:08	231498/231498	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:23%20GMT	https://hapifhir.io/hapi-fhir/docs/introduction/changelog.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/introduction/changelog.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:09	156096/156096	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:23%20GMT	https://hapifhir.io/hapi-fhir/docs/introduction/changelog_2020.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/introduction/changelog_2020.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:09	192502/192502	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:24%20GMT	https://hapifhir.io/hapi-fhir/docs/introduction/changelog_2019.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/introduction/changelog_2019.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:10	146787/146787	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:24%20GMT	https://hapifhir.io/hapi-fhir/docs/introduction/changelog_2018.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/introduction/changelog_2018.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:10	147535/147535	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:25%20GMT	https://hapifhir.io/hapi-fhir/docs/introduction/changelog_2017.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/introduction/changelog_2017.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:11	188528/188528	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:25%20GMT	https://hapifhir.io/hapi-fhir/docs/introduction/changelog_2016.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/introduction/changelog_2016.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:11	136053/136053	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:26%20GMT	https://hapifhir.io/hapi-fhir/docs/introduction/changelog_2015.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/introduction/changelog_2015.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:12	104388/104388	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:26%20GMT	https://hapifhir.io/hapi-fhir/docs/introduction/changelog_2014.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/introduction/changelog_2014.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:12	53399/53399	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:27%20GMT	https://hapifhir.io/hapi-fhir/docs/getting_started/introduction.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/getting_started/introduction.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:12	58419/58419	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:27%20GMT	https://hapifhir.io/hapi-fhir/docs/getting_started/versions.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/getting_started/versions.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:12	53632/53632	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:28%20GMT	https://hapifhir.io/hapi-fhir/docs/getting_started/modules.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/getting_started/modules.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:13	52437/52437	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:28%20GMT	https://hapifhir.io/hapi-fhir/docs/getting_started/downloading_and_importing.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/getting_started/downloading_and_importing.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:13	52121/52121	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:28%20GMT	https://hapifhir.io/hapi-fhir/docs/model/working_with_resources.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/model/working_with_resources.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:13	50738/50738	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:28%20GMT	https://hapifhir.io/hapi-fhir/docs/model/parsers.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/model/parsers.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:14	56938/56938	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:29%20GMT	https://hapifhir.io/hapi-fhir/docs/model/references.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/model/references.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:14	53476/53476	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:29%20GMT	https://hapifhir.io/hapi-fhir/docs/model/profiles_and_extensions.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/model/profiles_and_extensions.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:14	48160/48160	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:29%20GMT	https://hapifhir.io/hapi-fhir/docs/model/converter.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/model/converter.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:14	66747/66747	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:29%20GMT	https://hapifhir.io/hapi-fhir/docs/model/custom_structures.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/model/custom_structures.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:15	54158/54158	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:30%20GMT	https://hapifhir.io/hapi-fhir/docs/model/narrative_generation.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/model/narrative_generation.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:15	50253/50253	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:30%20GMT	https://hapifhir.io/hapi-fhir/docs/model/bundle_builder.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/model/bundle_builder.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:15	45446/45446	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:30%20GMT	https://hapifhir.io/hapi-fhir/docs/client/introduction.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/client/introduction.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:15	45178/45178	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:31%20GMT	https://hapifhir.io/hapi-fhir/docs/client/get_started.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/client/get_started.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:16	79775/79775	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:31%20GMT	https://hapifhir.io/hapi-fhir/docs/client/generic_client.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/client/generic_client.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:16	54127/54127	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:31%20GMT	https://hapifhir.io/hapi-fhir/docs/client/annotation_client.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/client/annotation_client.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:17	52015/52015	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:32%20GMT	https://hapifhir.io/hapi-fhir/docs/client/client_configuration.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/client/client_configuration.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:17	56801/56801	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:32%20GMT	https://hapifhir.io/hapi-fhir/docs/client/examples.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/client/examples.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:17	51523/51523	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:32%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/server_types.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/server_types.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:17	61430/61430	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:32%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/introduction.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/introduction.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:18	49869/49869	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:33%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/get_started.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/get_started.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:18	64768/64768	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:33%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/resource_providers.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/resource_providers.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:18	95727/95727	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:33%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/rest_operations.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/rest_operations.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:19	101763/101763	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:34%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/rest_operations_search.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/rest_operations_search.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:19	61936/61936	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:34%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/rest_operations_operations.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/rest_operations_operations.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:19	56816/56816	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:35%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/paging.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/paging.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:20	58433/58433	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:35%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/web_testpage_overlay.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/web_testpage_overlay.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:20	50925/50925	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:35%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/multitenancy.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/multitenancy.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:20	56339/56339	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:35%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/jax_rs.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/jax_rs.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:21	50695/50695	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:36%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/customizing_the_capabilitystatement.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/customizing_the_capabilitystatement.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:21	51307/51307	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:36%20GMT	https://hapifhir.io/hapi-fhir/docs/server_plain/openapi.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_plain/openapi.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:21	47982/47982	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:36%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/introduction.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/introduction.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:21	48466/48466	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:36%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/get_started.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/get_started.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:22	50366/50366	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:37%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/architecture.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/architecture.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:22	74028/74028	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:37%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/schema.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/schema.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:22	57140/57140	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:37%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/configuration.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/configuration.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:22	48890/48890	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:38%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/search.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/search.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:23	53454/53454	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:38%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/performance.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/performance.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:23	54176/54176	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:38%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/upgrading.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/upgrading.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:23	51857/51857	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:38%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/diff.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/diff.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:24	51969/51969	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:39%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/lastn.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/lastn.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:24	50049/50049	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:39%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/elastic.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/elastic.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:24	58516/58516	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:39%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa/terminology.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa/terminology.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:25	48762/48762	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:39%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:25	64838/64838	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:41%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm_rules.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm_rules.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:26	49040/49040	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:41%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm_eid.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm_eid.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:26	73811/73811	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:41%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm_operations.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm_operations.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:26	51785/51785	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:41%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm_details.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm_details.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:27	46591/46591	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:42%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm_expansion.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa_mdm/mdm_expansion.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:27	44412/44412	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:42%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa_cql/cql.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa_cql/cql.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:27	59737/59737	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:42%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa_partitioning/partitioning.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa_partitioning/partitioning.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:28	51869/51869	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:43%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa_partitioning/partition_interceptor_examples.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa_partitioning/partition_interceptor_examples.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:28	55481/55481	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:43%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa_partitioning/partitioning_management_operations.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa_partitioning/partitioning_management_operations.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:28	46142/46142	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:43%20GMT	https://hapifhir.io/hapi-fhir/docs/server_jpa_partitioning/enabling_in_hapi_fhir.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/server_jpa_partitioning/enabling_in_hapi_fhir.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:28	51005/51005	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:43%20GMT	https://hapifhir.io/hapi-fhir/docs/interceptors/interceptors.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/interceptors/interceptors.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:29	46673/46673	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:44%20GMT	https://hapifhir.io/hapi-fhir/docs/interceptors/client_interceptors.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/interceptors/client_interceptors.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:29	46149/46149	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:44%20GMT	https://hapifhir.io/hapi-fhir/docs/interceptors/client_pointcuts.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/interceptors/client_pointcuts.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:29	60928/60928	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:44%20GMT	https://hapifhir.io/hapi-fhir/docs/interceptors/built_in_client_interceptors.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/interceptors/built_in_client_interceptors.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:29	47700/47700	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:44%20GMT	https://hapifhir.io/hapi-fhir/docs/interceptors/server_interceptors.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/interceptors/server_interceptors.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:30	46717/46717	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:45%20GMT	https://hapifhir.io/hapi-fhir/docs/interceptors/server_pointcuts.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/interceptors/server_pointcuts.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:30	87898/87898	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:45%20GMT	https://hapifhir.io/hapi-fhir/docs/interceptors/built_in_server_interceptors.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/interceptors/built_in_server_interceptors.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:30	49032/49032	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:45%20GMT	https://hapifhir.io/hapi-fhir/docs/security/introduction.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/security/introduction.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:31	59318/59318	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:46%20GMT	https://hapifhir.io/hapi-fhir/docs/security/authorization_interceptor.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/security/authorization_interceptor.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:31	48799/48799	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:46%20GMT	https://hapifhir.io/hapi-fhir/docs/security/consent_interceptor.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/security/consent_interceptor.html	(from https://hapifhir.io/hapi-fhir/docs/)
02:59:31	48072/48072	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2023:58:46%20GMT	https://hapifhir.io/hapi-fhir/docs/security/search_narrowing_interceptor.html	C:/My%20Web%20Sites/hapi-fhir/hapifhir.io/hapi-fhir/docs/security/search_narrowing_interceptor.html	(from https://hapifhir.io/hapi-fhir/docs/)
